"source","target","weight","cor_type"
"Gemmiger_formicilis","PWY_5989",0.61,"negative"
"Gemmiger_formicilis","PWY_6147",0.65,"negative"
"Gemmiger_formicilis","PWY_6282",0.62,"negative"
"Gemmiger_formicilis","PWY_6285",0.64,"negative"
"Gemmiger_formicilis","PWY_6519",0.66,"negative"
"Gemmiger_formicilis","PWY_6961",0.68,"negative"
"Gemmiger_formicilis","PWY_7663",0.62,"negative"
"Gemmiger_formicilis","PWY_7664",0.63,"negative"
"Gemmiger_formicilis","PWY0_1297",0.66,"negative"
"Gemmiger_formicilis","PWY0_1298",0.68,"negative"
"Gemmiger_formicilis","PWY0_1477",0.68,"negative"
"Gemmiger_formicilis","PWY0_301",0.67,"negative"
"Gemmiger_formicilis","PWY0_781",0.61,"negative"
"Gemmiger_formicilis","PWY0_845",0.64,"negative"
"Gemmiger_formicilis","PWY0_862",0.63,"negative"
"Gemmiger_formicilis","PWY4FS_7",0.63,"negative"
"Gemmiger_formicilis","PWY4FS_8",0.63,"negative"
"Gemmiger_formicilis","PWY66_409",0.61,"negative"
"Gemmiger_formicilis","PYRIDNUCSAL_PWY",0.55,"negative"
"Gemmiger_formicilis","PYRIDOXSYN_PWY",0.65,"negative"
"Gemmiger_formicilis","ANAGLYCOLYSIS_PWY",0.56,"negative"
"Gemmiger_formicilis","ARGSYNBSUB_PWY",0.54,"negative"
"Gemmiger_formicilis","ARO_PWY",0.56,"negative"
"Gemmiger_formicilis","COA_PWY",0.55,"negative"
"Gemmiger_formicilis","COA_PWY_1",0.55,"negative"
"Gemmiger_formicilis","COMPLETE_ARO_PWY",0.56,"negative"
"Gemmiger_formicilis","DTDPRHAMSYN_PWY",0.51,"negative"
"Gemmiger_formicilis","GLYCOGENSYNTH_PWY",0.55,"negative"
"Gemmiger_formicilis","HISTSYN_PWY",0.52,"negative"
"Gemmiger_formicilis","NONMEVIPP_PWY",0.54,"negative"
"Gemmiger_formicilis","PANTO_PWY",0.6,"negative"
"Gemmiger_formicilis","PANTOSYN_PWY",0.58,"negative"
"Gemmiger_formicilis","PEPTIDOGLYCANSYN_PWY",0.56,"negative"
"Gemmiger_formicilis","PWY_3841",0.55,"negative"
"Gemmiger_formicilis","PWY_5097",0.56,"negative"
"Gemmiger_formicilis","PWY_5686",0.54,"negative"
"Gemmiger_formicilis","PWY_6151",0.55,"negative"
"Gemmiger_formicilis","PWY_6163",0.55,"negative"
"Gemmiger_formicilis","PWY_6385",0.57,"negative"
"Gemmiger_formicilis","PWY_6386",0.56,"negative"
"Gemmiger_formicilis","PWY_6387",0.56,"negative"
"Gemmiger_formicilis","PWY_6700",0.55,"negative"
"Gemmiger_formicilis","PWY_7238",0.54,"negative"
"Gemmiger_formicilis","PWY_7790",0.54,"negative"
"Gemmiger_formicilis","PWY_7791",0.54,"negative"
"Gemmiger_formicilis","PWY_7851",0.56,"negative"
"Blautia_obeum","FASYN_ELONG_PWY",0.54,"negative"
"Blautia_obeum","HOMOSER_METSYN_PWY",0.52,"negative"
"Blautia_obeum","MET_SAM_PWY",0.5,"negative"
"Blautia_obeum","METSYN_PWY",0.51,"negative"
"Blautia_obeum","PWY_5347",0.51,"negative"
"Blautia_obeum","PWY_5838",0.53,"negative"
"Blautia_obeum","PWY_5840",0.54,"negative"
"Blautia_obeum","PWY_5850",0.54,"negative"
"Blautia_obeum","PWY_5861",0.53,"negative"
"Blautia_obeum","PWY_5897",0.53,"negative"
"Blautia_obeum","PWY_5898",0.53,"negative"
"Blautia_obeum","PWY_5899",0.53,"negative"
"Blautia_obeum","PWY_5918",0.54,"negative"
"Blautia_obeum","PWY_5989",0.52,"negative"
"Blautia_obeum","PWY_6282",0.55,"negative"
"Blautia_obeum","PWY_6285",0.56,"negative"
"Blautia_obeum","PWY_6519",0.53,"negative"
"Blautia_obeum","PWY_6961",0.52,"negative"
"Blautia_obeum","PWY_7663",0.52,"negative"
"Blautia_obeum","PWY_7664",0.54,"negative"
"Blautia_obeum","PWY0_1477",0.52,"negative"
"Blautia_obeum","PWY0_301",0.55,"negative"
"Blautia_obeum","PWY0_845",0.51,"negative"
"Blautia_obeum","PWY0_862",0.55,"negative"
"Blautia_obeum","PYRIDOXSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","HOMOSER_METSYN_PWY",0.56,"negative"
"Vescimonas_coprocola","MET_SAM_PWY",0.53,"negative"
"Vescimonas_coprocola","METSYN_PWY",0.54,"negative"
"Vescimonas_coprocola","P161_PWY",0.56,"negative"
"Vescimonas_coprocola","POLYISOPRENSYN_PWY",0.5,"negative"
"Vescimonas_coprocola","PWY_5347",0.53,"negative"
"Vescimonas_coprocola","PWY_5838",0.5,"negative"
"Vescimonas_coprocola","PWY_5840",0.51,"negative"
"Vescimonas_coprocola","PWY_5850",0.52,"negative"
"Vescimonas_coprocola","PWY_5861",0.52,"negative"
"Vescimonas_coprocola","PWY_5918",0.53,"negative"
"Vescimonas_coprocola","PWY_6285",0.52,"negative"
"Vescimonas_coprocola","PWY_6961",0.56,"negative"
"Vescimonas_coprocola","PWY_7663",0.51,"negative"
"Vescimonas_coprocola","PWY0_1477",0.53,"negative"
"Vescimonas_coprocola","PWY0_301",0.56,"negative"
"Vescimonas_coprocola","PYRIDOXSYN_PWY",0.52,"negative"
"Firmicutes_bacterium_AF16_15","ASPASN_PWY",0.53,"negative"
"Firmicutes_bacterium_AF16_15","FASYN_ELONG_PWY",0.52,"negative"
"Firmicutes_bacterium_AF16_15","GLYCOLYSIS_E_D",0.51,"negative"
"Firmicutes_bacterium_AF16_15","HOMOSER_METSYN_PWY",0.5,"negative"
"Firmicutes_bacterium_AF16_15","MET_SAM_PWY",0.51,"negative"
"Firmicutes_bacterium_AF16_15","METSYN_PWY",0.51,"negative"
"Firmicutes_bacterium_AF16_15","P4_PWY",0.56,"negative"
"Firmicutes_bacterium_AF16_15","P461_PWY",0.5,"negative"
"Firmicutes_bacterium_AF16_15","PENTOSE_P_PWY",0.5,"negative"
"Firmicutes_bacterium_AF16_15","POLYISOPRENSYN_PWY",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5347",0.51,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5838",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5840",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5850",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5861",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5897",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5898",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5899",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5918",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5989",0.53,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6147",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6282",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6285",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6519",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6961",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY_7663",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY_7664",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_1297",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_1298",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_1477",0.51,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_301",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_781",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_862",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY4FS_7",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY4FS_8",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY66_409",0.56,"negative"
"Adlercreutzia_equolifaciens","ASPASN_PWY",0.62,"negative"
"Adlercreutzia_equolifaciens","FASYN_ELONG_PWY",0.66,"negative"
"Adlercreutzia_equolifaciens","GLYCOLYSIS_E_D",0.65,"negative"
"Adlercreutzia_equolifaciens","HOMOSER_METSYN_PWY",0.66,"negative"
"Adlercreutzia_equolifaciens","MET_SAM_PWY",0.66,"negative"
"Adlercreutzia_equolifaciens","METSYN_PWY",0.66,"negative"
"Adlercreutzia_equolifaciens","P161_PWY",0.63,"negative"
"Adlercreutzia_equolifaciens","P4_PWY",0.66,"negative"
"Adlercreutzia_equolifaciens","P461_PWY",0.64,"negative"
"Adlercreutzia_equolifaciens","PENTOSE_P_PWY",0.63,"negative"
"Adlercreutzia_equolifaciens","POLYISOPRENSYN_PWY",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5347",0.66,"negative"
"Adlercreutzia_equolifaciens","PWY_5838",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5840",0.64,"negative"
"Adlercreutzia_equolifaciens","PWY_5850",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5861",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5897",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5898",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5899",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_5918",0.66,"negative"
"Adlercreutzia_equolifaciens","PWY_5989",0.64,"negative"
"Adlercreutzia_equolifaciens","PWY_6147",0.63,"negative"
"Adlercreutzia_equolifaciens","PWY_6282",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_6285",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_6519",0.66,"negative"
"Adlercreutzia_equolifaciens","PWY_6961",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY_7663",0.64,"negative"
"Adlercreutzia_equolifaciens","PWY_7664",0.66,"negative"
"Adlercreutzia_equolifaciens","PWY0_1297",0.61,"negative"
"Adlercreutzia_equolifaciens","PWY0_1298",0.63,"negative"
"Adlercreutzia_equolifaciens","PWY0_1477",0.64,"negative"
"Adlercreutzia_equolifaciens","PWY0_301",0.64,"negative"
"Adlercreutzia_equolifaciens","PWY0_781",0.66,"negative"
"Adlercreutzia_equolifaciens","PWY0_845",0.65,"negative"
"Adlercreutzia_equolifaciens","PWY0_862",0.66,"negative"
"Adlercreutzia_equolifaciens","PWY4FS_7",0.63,"negative"
"Adlercreutzia_equolifaciens","PWY4FS_8",0.63,"negative"
"Adlercreutzia_equolifaciens","PWY66_409",0.6,"negative"
"Adlercreutzia_equolifaciens","PYRIDNUCSAL_PWY",0.58,"negative"
"Adlercreutzia_equolifaciens","PYRIDOXSYN_PWY",0.66,"negative"
"Adlercreutzia_equolifaciens","ANAGLYCOLYSIS_PWY",0.58,"negative"
"Adlercreutzia_equolifaciens","ARGSYNBSUB_PWY",0.56,"negative"
"Adlercreutzia_equolifaciens","ARO_PWY",0.56,"negative"
"Adlercreutzia_equolifaciens","COA_PWY",0.56,"negative"
"Adlercreutzia_equolifaciens","COA_PWY_1",0.56,"negative"
"Adlercreutzia_equolifaciens","COMPLETE_ARO_PWY",0.57,"negative"
"Adlercreutzia_equolifaciens","DTDPRHAMSYN_PWY",0.55,"negative"
"Adlercreutzia_equolifaciens","GLYCOGENSYNTH_PWY",0.56,"negative"
"Adlercreutzia_equolifaciens","HISTSYN_PWY",0.54,"negative"
"Adlercreutzia_equolifaciens","NONMEVIPP_PWY",0.55,"negative"
"Adlercreutzia_equolifaciens","PANTO_PWY",0.58,"negative"
"Adlercreutzia_equolifaciens","PANTOSYN_PWY",0.57,"negative"
"Adlercreutzia_equolifaciens","PEPTIDOGLYCANSYN_PWY",0.58,"negative"
"Adlercreutzia_equolifaciens","PWY_3841",0.57,"negative"
"Adlercreutzia_equolifaciens","PWY_5097",0.58,"negative"
"Adlercreutzia_equolifaciens","PWY_5686",0.55,"negative"
"Adlercreutzia_equolifaciens","PWY_6151",0.58,"negative"
"Adlercreutzia_equolifaciens","PWY_6163",0.56,"negative"
"Adlercreutzia_equolifaciens","PWY_6385",0.59,"negative"
"Adlercreutzia_equolifaciens","PWY_6386",0.57,"negative"
"Adlercreutzia_equolifaciens","PWY_6387",0.58,"negative"
"Adlercreutzia_equolifaciens","PWY_6700",0.55,"negative"
"Adlercreutzia_equolifaciens","PWY_7238",0.56,"negative"
"Adlercreutzia_equolifaciens","PWY_7790",0.55,"negative"
"Adlercreutzia_equolifaciens","PWY_7791",0.55,"negative"
"Adlercreutzia_equolifaciens","PWY_7851",0.56,"negative"
"Adlercreutzia_equolifaciens","THISYNARA_PWY",0.5,"negative"
"Faecalibacterium_SGB15346","ASPASN_PWY",0.62,"negative"
"Faecalibacterium_SGB15346","FASYN_ELONG_PWY",0.6,"negative"
"Faecalibacterium_SGB15346","GLYCOLYSIS_E_D",0.62,"negative"
"Faecalibacterium_SGB15346","HOMOSER_METSYN_PWY",0.63,"negative"
"Faecalibacterium_SGB15346","MET_SAM_PWY",0.63,"negative"
"Faecalibacterium_SGB15346","METSYN_PWY",0.63,"negative"
"Faecalibacterium_SGB15346","P161_PWY",0.65,"negative"
"Faecalibacterium_SGB15346","P4_PWY",0.59,"negative"
"Faecalibacterium_SGB15346","P461_PWY",0.63,"negative"
"Faecalibacterium_SGB15346","PENTOSE_P_PWY",0.57,"negative"
"Faecalibacterium_SGB15346","POLYISOPRENSYN_PWY",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_5347",0.63,"negative"
"Faecalibacterium_SGB15346","PWY_5838",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_5840",0.61,"negative"
"Faecalibacterium_SGB15346","PWY_5850",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_5861",0.61,"negative"
"Faecalibacterium_SGB15346","PWY_5897",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_5898",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_5899",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_5918",0.63,"negative"
"Faecalibacterium_SGB15346","PWY_5989",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_6147",0.61,"negative"
"Faecalibacterium_SGB15346","PWY_6282",0.6,"negative"
"Faecalibacterium_SGB15346","PWY_6285",0.61,"negative"
"Faecalibacterium_SGB15346","PWY_6519",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_6961",0.63,"negative"
"Faecalibacterium_SGB15346","PWY_7663",0.6,"negative"
"Faecalibacterium_SGB15346","PWY_7664",0.6,"negative"
"Faecalibacterium_SGB15346","PWY0_1297",0.66,"negative"
"Faecalibacterium_SGB15346","PWY0_1298",0.66,"negative"
"Faecalibacterium_SGB15346","PWY0_1477",0.63,"negative"
"Faecalibacterium_SGB15346","PWY0_301",0.61,"negative"
"Faecalibacterium_SGB15346","PWY0_781",0.59,"negative"
"Faecalibacterium_SGB15346","PWY0_845",0.62,"negative"
"Faecalibacterium_SGB15346","PWY0_862",0.6,"negative"
"Faecalibacterium_SGB15346","PWY4FS_7",0.64,"negative"
"Faecalibacterium_SGB15346","PWY4FS_8",0.64,"negative"
"Faecalibacterium_SGB15346","PWY66_409",0.61,"negative"
"Faecalibacterium_SGB15346","PYRIDNUCSAL_PWY",0.54,"negative"
"Faecalibacterium_SGB15346","PYRIDOXSYN_PWY",0.62,"negative"
"Faecalibacterium_SGB15346","ANAGLYCOLYSIS_PWY",0.59,"negative"
"Faecalibacterium_SGB15346","ARGSYNBSUB_PWY",0.58,"negative"
"Faecalibacterium_SGB15346","ARO_PWY",0.58,"negative"
"Faecalibacterium_SGB15346","COA_PWY",0.57,"negative"
"Faecalibacterium_SGB15346","COA_PWY_1",0.57,"negative"
"Faecalibacterium_SGB15346","COMPLETE_ARO_PWY",0.58,"negative"
"Faecalibacterium_SGB15346","DTDPRHAMSYN_PWY",0.55,"negative"
"Faecalibacterium_SGB15346","GLYCOGENSYNTH_PWY",0.59,"negative"
"Faecalibacterium_SGB15346","HISTSYN_PWY",0.55,"negative"
"Faecalibacterium_SGB15346","NONMEVIPP_PWY",0.57,"negative"
"Faecalibacterium_SGB15346","PANTO_PWY",0.6,"negative"
"Faecalibacterium_SGB15346","PANTOSYN_PWY",0.59,"negative"
"Faecalibacterium_SGB15346","PEPTIDOGLYCANSYN_PWY",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_3841",0.58,"negative"
"Faecalibacterium_SGB15346","PWY_5097",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5686",0.57,"negative"
"Faecalibacterium_SGB15346","PWY_6151",0.57,"negative"
"Faecalibacterium_SGB15346","PWY_6163",0.57,"negative"
"Faecalibacterium_SGB15346","PWY_6385",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_6386",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_6387",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_6700",0.58,"negative"
"Faecalibacterium_SGB15346","PWY_7238",0.58,"negative"
"Faecalibacterium_SGB15346","PWY_7790",0.57,"negative"
"Faecalibacterium_SGB15346","PWY_7791",0.57,"negative"
"Faecalibacterium_SGB15346","PWY_7851",0.57,"negative"
"Faecalibacterium_SGB15346","THISYNARA_PWY",0.53,"negative"
"Roseburia_inulinivorans","PWY_6285",0.5,"negative"
"Roseburia_inulinivorans","PWY_7663",0.5,"negative"
"Roseburia_inulinivorans","PWY0_1297",0.5,"negative"
"Roseburia_inulinivorans","PWY66_409",0.5,"negative"
"Anaerobutyricum_hallii","GLYCOLYSIS_E_D",0.5,"negative"
"Anaerobutyricum_hallii","PWY_5838",0.5,"negative"
"Anaerobutyricum_hallii","PWY_5850",0.5,"negative"
"Anaerobutyricum_hallii","PWY_5861",0.5,"negative"
"Anaerobutyricum_hallii","PWY_5918",0.5,"negative"
"Anaerobutyricum_hallii","PWY_6147",0.5,"negative"
"Anaerobutyricum_hallii","PWY_6519",0.5,"negative"
"Anaerobutyricum_hallii","PWY0_845",0.51,"negative"
"Anaerobutyricum_hallii","PYRIDOXSYN_PWY",0.51,"negative"
"Dorea_longicatena","FASYN_ELONG_PWY",0.53,"negative"
"Dorea_longicatena","HOMOSER_METSYN_PWY",0.55,"negative"
"Dorea_longicatena","MET_SAM_PWY",0.52,"negative"
"Dorea_longicatena","METSYN_PWY",0.53,"negative"
"Dorea_longicatena","P161_PWY",0.54,"negative"
"Dorea_longicatena","P461_PWY",0.52,"negative"
"Dorea_longicatena","PWY_5347",0.52,"negative"
"Dorea_longicatena","PWY_5838",0.52,"negative"
"Dorea_longicatena","PWY_5840",0.54,"negative"
"Dorea_longicatena","PWY_5850",0.55,"negative"
"Dorea_longicatena","PWY_5861",0.53,"negative"
"Dorea_longicatena","PWY_5897",0.52,"negative"
"Dorea_longicatena","PWY_5898",0.52,"negative"
"Dorea_longicatena","PWY_5899",0.52,"negative"
"Dorea_longicatena","PWY_5918",0.56,"negative"
"Dorea_longicatena","PWY_5989",0.51,"negative"
"Dorea_longicatena","PWY_6282",0.54,"negative"
"Dorea_longicatena","PWY_6285",0.56,"negative"
"Dorea_longicatena","PWY_6519",0.52,"negative"
"Dorea_longicatena","PWY_6961",0.57,"negative"
"Dorea_longicatena","PWY_7663",0.51,"negative"
"Dorea_longicatena","PWY_7664",0.53,"negative"
"Dorea_longicatena","PWY0_1298",0.5,"negative"
"Dorea_longicatena","PWY0_1477",0.56,"negative"
"Dorea_longicatena","PWY0_301",0.6,"negative"
"Dorea_longicatena","PWY0_845",0.5,"negative"
"Dorea_longicatena","PWY0_862",0.54,"negative"
"Dorea_longicatena","PYRIDOXSYN_PWY",0.51,"negative"
"Coprococcus_comes","ASPASN_PWY",0.57,"negative"
"Coprococcus_comes","FASYN_ELONG_PWY",0.57,"negative"
"Coprococcus_comes","GLYCOLYSIS_E_D",0.6,"negative"
"Coprococcus_comes","HOMOSER_METSYN_PWY",0.57,"negative"
"Coprococcus_comes","MET_SAM_PWY",0.57,"negative"
"Coprococcus_comes","METSYN_PWY",0.57,"negative"
"Coprococcus_comes","P161_PWY",0.57,"negative"
"Coprococcus_comes","P4_PWY",0.57,"negative"
"Coprococcus_comes","P461_PWY",0.62,"negative"
"Coprococcus_comes","PENTOSE_P_PWY",0.57,"negative"
"Coprococcus_comes","POLYISOPRENSYN_PWY",0.6,"negative"
"Coprococcus_comes","PWY_5347",0.57,"negative"
"Coprococcus_comes","PWY_5838",0.59,"negative"
"Coprococcus_comes","PWY_5840",0.59,"negative"
"Coprococcus_comes","PWY_5850",0.59,"negative"
"Coprococcus_comes","PWY_5861",0.59,"negative"
"Coprococcus_comes","PWY_5897",0.59,"negative"
"Coprococcus_comes","PWY_5898",0.59,"negative"
"Coprococcus_comes","PWY_5899",0.59,"negative"
"Coprococcus_comes","PWY_5918",0.57,"negative"
"Coprococcus_comes","PWY_5989",0.57,"negative"
"Coprococcus_comes","PWY_6147",0.55,"negative"
"Coprococcus_comes","PWY_6282",0.57,"negative"
"Coprococcus_comes","PWY_6285",0.59,"negative"
"Coprococcus_comes","PWY_6519",0.6,"negative"
"Coprococcus_comes","PWY_6961",0.58,"negative"
"Coprococcus_comes","PWY_7663",0.56,"negative"
"Coprococcus_comes","PWY_7664",0.58,"negative"
"Coprococcus_comes","PWY0_1297",0.59,"negative"
"Coprococcus_comes","PWY0_1298",0.58,"negative"
"Coprococcus_comes","PWY0_1477",0.6,"negative"
"Coprococcus_comes","PWY0_301",0.57,"negative"
"Coprococcus_comes","PWY0_781",0.57,"negative"
"Coprococcus_comes","PWY0_845",0.57,"negative"
"Coprococcus_comes","PWY0_862",0.58,"negative"
"Coprococcus_comes","PWY4FS_7",0.57,"negative"
"Coprococcus_comes","PWY4FS_8",0.57,"negative"
"Coprococcus_comes","PWY66_409",0.58,"negative"
"Coprococcus_comes","PYRIDOXSYN_PWY",0.57,"negative"
"Coprococcus_comes","ANAGLYCOLYSIS_PWY",0.56,"negative"
"Coprococcus_comes","ARGSYNBSUB_PWY",0.54,"negative"
"Coprococcus_comes","ARO_PWY",0.54,"negative"
"Coprococcus_comes","COA_PWY",0.54,"negative"
"Coprococcus_comes","COA_PWY_1",0.54,"negative"
"Coprococcus_comes","COMPLETE_ARO_PWY",0.54,"negative"
"Coprococcus_comes","DTDPRHAMSYN_PWY",0.53,"negative"
"Coprococcus_comes","GLYCOGENSYNTH_PWY",0.54,"negative"
"Coprococcus_comes","HISTSYN_PWY",0.51,"negative"
"Coprococcus_comes","NONMEVIPP_PWY",0.54,"negative"
"Coprococcus_comes","PANTO_PWY",0.56,"negative"
"Coprococcus_comes","PANTOSYN_PWY",0.55,"negative"
"Coprococcus_comes","PEPTIDOGLYCANSYN_PWY",0.55,"negative"
"Coprococcus_comes","PWY_3841",0.55,"negative"
"Coprococcus_comes","PWY_5097",0.55,"negative"
"Coprococcus_comes","PWY_5686",0.54,"negative"
"Coprococcus_comes","PWY_6151",0.54,"negative"
"Coprococcus_comes","PWY_6163",0.54,"negative"
"Coprococcus_comes","PWY_6385",0.55,"negative"
"Coprococcus_comes","PWY_6386",0.54,"negative"
"Coprococcus_comes","PWY_6387",0.55,"negative"
"Coprococcus_comes","PWY_6700",0.53,"negative"
"Coprococcus_comes","PWY_7238",0.55,"negative"
"Coprococcus_comes","PWY_7790",0.54,"negative"
"Coprococcus_comes","PWY_7791",0.54,"negative"
"Coprococcus_comes","PWY_7851",0.55,"negative"
"Dorea_formicigenerans","FASYN_ELONG_PWY",0.55,"negative"
"Dorea_formicigenerans","GLYCOLYSIS_E_D",0.51,"negative"
"Dorea_formicigenerans","HOMOSER_METSYN_PWY",0.58,"negative"
"Dorea_formicigenerans","MET_SAM_PWY",0.55,"negative"
"Dorea_formicigenerans","METSYN_PWY",0.56,"negative"
"Dorea_formicigenerans","P161_PWY",0.59,"negative"
"Dorea_formicigenerans","P461_PWY",0.55,"negative"
"Dorea_formicigenerans","POLYISOPRENSYN_PWY",0.55,"negative"
"Dorea_formicigenerans","PWY_5347",0.55,"negative"
"Dorea_formicigenerans","PWY_5838",0.58,"negative"
"Dorea_formicigenerans","PWY_5840",0.59,"negative"
"Dorea_formicigenerans","PWY_5850",0.6,"negative"
"Dorea_formicigenerans","PWY_5861",0.59,"negative"
"Dorea_formicigenerans","PWY_5897",0.58,"negative"
"Dorea_formicigenerans","PWY_5898",0.58,"negative"
"Dorea_formicigenerans","PWY_5899",0.58,"negative"
"Dorea_formicigenerans","PWY_5918",0.57,"negative"
"Dorea_formicigenerans","PWY_5989",0.54,"negative"
"Dorea_formicigenerans","PWY_6147",0.57,"negative"
"Dorea_formicigenerans","PWY_6282",0.55,"negative"
"Dorea_formicigenerans","PWY_6285",0.58,"negative"
"Dorea_formicigenerans","PWY_6519",0.56,"negative"
"Dorea_formicigenerans","PWY_6961",0.61,"negative"
"Dorea_formicigenerans","PWY_7663",0.57,"negative"
"Dorea_formicigenerans","PWY_7664",0.54,"negative"
"Dorea_formicigenerans","PWY0_1298",0.55,"negative"
"Dorea_formicigenerans","PWY0_1477",0.59,"negative"
"Dorea_formicigenerans","PWY0_301",0.61,"negative"
"Dorea_formicigenerans","PWY0_845",0.53,"negative"
"Dorea_formicigenerans","PWY0_862",0.54,"negative"
"Dorea_formicigenerans","PYRIDOXSYN_PWY",0.56,"negative"
"Eubacteriaceae_bacterium","ASPASN_PWY",0.57,"negative"
"Eubacteriaceae_bacterium","FASYN_ELONG_PWY",0.57,"negative"
"Eubacteriaceae_bacterium","GLYCOLYSIS_E_D",0.57,"negative"
"Eubacteriaceae_bacterium","HOMOSER_METSYN_PWY",0.54,"negative"
"Eubacteriaceae_bacterium","MET_SAM_PWY",0.55,"negative"
"Eubacteriaceae_bacterium","METSYN_PWY",0.55,"negative"
"Eubacteriaceae_bacterium","P161_PWY",0.52,"negative"
"Eubacteriaceae_bacterium","P4_PWY",0.6,"negative"
"Eubacteriaceae_bacterium","P461_PWY",0.54,"negative"
"Eubacteriaceae_bacterium","PENTOSE_P_PWY",0.59,"negative"
"Eubacteriaceae_bacterium","POLYISOPRENSYN_PWY",0.54,"negative"
"Eubacteriaceae_bacterium","PWY_5347",0.55,"negative"
"Eubacteriaceae_bacterium","PWY_5838",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_5840",0.55,"negative"
"Eubacteriaceae_bacterium","PWY_5850",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_5861",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_5897",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_5898",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_5899",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_5918",0.55,"negative"
"Eubacteriaceae_bacterium","PWY_5989",0.58,"negative"
"Eubacteriaceae_bacterium","PWY_6147",0.53,"negative"
"Eubacteriaceae_bacterium","PWY_6282",0.57,"negative"
"Eubacteriaceae_bacterium","PWY_6285",0.58,"negative"
"Eubacteriaceae_bacterium","PWY_6519",0.59,"negative"
"Eubacteriaceae_bacterium","PWY_6961",0.54,"negative"
"Eubacteriaceae_bacterium","PWY_7663",0.56,"negative"
"Eubacteriaceae_bacterium","PWY_7664",0.57,"negative"
"Eubacteriaceae_bacterium","PWY0_1297",0.56,"negative"
"Eubacteriaceae_bacterium","PWY0_1298",0.53,"negative"
"Eubacteriaceae_bacterium","PWY0_1477",0.52,"negative"
"Eubacteriaceae_bacterium","PWY0_301",0.53,"negative"
"Eubacteriaceae_bacterium","PWY0_781",0.6,"negative"
"Eubacteriaceae_bacterium","PWY0_845",0.54,"negative"
"Eubacteriaceae_bacterium","PWY0_862",0.57,"negative"
"Eubacteriaceae_bacterium","PWY4FS_7",0.54,"negative"
"Eubacteriaceae_bacterium","PWY4FS_8",0.54,"negative"
"Eubacteriaceae_bacterium","PWY66_409",0.56,"negative"
"Eubacteriaceae_bacterium","PYRIDNUCSAL_PWY",0.5,"negative"
