"source","target","weight","cor_type"
"Alistipes_putredinis","PWY_5898",0.53,"negative"
"Alistipes_putredinis","PWY_5899",0.53,"negative"
"Alistipes_putredinis","PWY_5918",0.54,"negative"
"Alistipes_putredinis","PWY_5989",0.53,"negative"
"Alistipes_putredinis","PWY_6282",0.52,"negative"
"Alistipes_putredinis","PWY_6285",0.55,"negative"
"Alistipes_putredinis","PWY_6519",0.53,"negative"
"Alistipes_putredinis","PWY_6961",0.54,"negative"
"Alistipes_putredinis","PWY_7663",0.52,"negative"
"Alistipes_putredinis","PWY_7664",0.52,"negative"
"Alistipes_putredinis","PWY0_1297",0.55,"negative"
"Alistipes_putredinis","PWY0_1298",0.55,"negative"
"Alistipes_putredinis","PWY0_1477",0.5,"negative"
"Alistipes_putredinis","PWY0_301",0.53,"negative"
"Alistipes_putredinis","PWY0_781",0.57,"negative"
"Alistipes_putredinis","PWY0_862",0.52,"negative"
"Alistipes_putredinis","PWY4FS_7",0.54,"negative"
"Alistipes_putredinis","PWY4FS_8",0.54,"negative"
"Alistipes_putredinis","PWY66_409",0.52,"negative"
"Alistipes_putredinis","PYRIDNUCSAL_PWY",0.52,"negative"
"Alistipes_putredinis","ANAGLYCOLYSIS_PWY",0.51,"negative"
"Blautia_glucerasea","ASPASN_PWY",0.51,"negative"
"Blautia_glucerasea","FASYN_ELONG_PWY",0.53,"negative"
"Blautia_glucerasea","GLYCOLYSIS_E_D",0.55,"negative"
"Blautia_glucerasea","HOMOSER_METSYN_PWY",0.54,"negative"
"Blautia_glucerasea","MET_SAM_PWY",0.54,"negative"
"Blautia_glucerasea","METSYN_PWY",0.54,"negative"
"Blautia_glucerasea","P4_PWY",0.56,"negative"
"Blautia_glucerasea","P461_PWY",0.53,"negative"
"Blautia_glucerasea","PENTOSE_P_PWY",0.53,"negative"
"Blautia_glucerasea","POLYISOPRENSYN_PWY",0.52,"negative"
"Blautia_glucerasea","PWY_5347",0.54,"negative"
"Blautia_glucerasea","PWY_5838",0.55,"negative"
"Blautia_glucerasea","PWY_5840",0.53,"negative"
"Blautia_glucerasea","PWY_5850",0.55,"negative"
"Blautia_glucerasea","PWY_5861",0.54,"negative"
"Blautia_glucerasea","PWY_5897",0.54,"negative"
"Blautia_glucerasea","PWY_5898",0.54,"negative"
"Blautia_glucerasea","PWY_5899",0.54,"negative"
"Blautia_glucerasea","PWY_5918",0.55,"negative"
"Blautia_glucerasea","PWY_5989",0.53,"negative"
"Blautia_glucerasea","PWY_6282",0.53,"negative"
"Blautia_glucerasea","PWY_6285",0.51,"negative"
"Blautia_glucerasea","PWY_6519",0.54,"negative"
"Blautia_glucerasea","PWY_6961",0.53,"negative"
"Blautia_glucerasea","PWY_7663",0.53,"negative"
"Blautia_glucerasea","PWY_7664",0.53,"negative"
"Blautia_glucerasea","PWY0_1477",0.53,"negative"
"Blautia_glucerasea","PWY0_301",0.5,"negative"
"Blautia_glucerasea","PWY0_781",0.56,"negative"
"Blautia_glucerasea","PWY0_845",0.52,"negative"
"Blautia_glucerasea","PWY0_862",0.53,"negative"
"Blautia_glucerasea","PWY4FS_7",0.53,"negative"
"Blautia_glucerasea","PWY4FS_8",0.53,"negative"
"Blautia_glucerasea","PYRIDOXSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","ASPASN_PWY",0.55,"negative"
"Vescimonas_coprocola","FASYN_ELONG_PWY",0.54,"negative"
"Vescimonas_coprocola","GLYCOLYSIS_E_D",0.54,"negative"
"Vescimonas_coprocola","HOMOSER_METSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","MET_SAM_PWY",0.54,"negative"
"Vescimonas_coprocola","METSYN_PWY",0.54,"negative"
"Vescimonas_coprocola","P4_PWY",0.56,"negative"
"Vescimonas_coprocola","P461_PWY",0.54,"negative"
"Vescimonas_coprocola","PENTOSE_P_PWY",0.54,"negative"
"Vescimonas_coprocola","POLYISOPRENSYN_PWY",0.54,"negative"
"Vescimonas_coprocola","PWY_5347",0.54,"negative"
"Vescimonas_coprocola","PWY_5838",0.54,"negative"
"Vescimonas_coprocola","PWY_5840",0.52,"negative"
"Vescimonas_coprocola","PWY_5850",0.52,"negative"
"Vescimonas_coprocola","PWY_5861",0.53,"negative"
"Vescimonas_coprocola","PWY_5897",0.53,"negative"
"Vescimonas_coprocola","PWY_5898",0.53,"negative"
"Vescimonas_coprocola","PWY_5899",0.53,"negative"
"Vescimonas_coprocola","PWY_5918",0.54,"negative"
"Vescimonas_coprocola","PWY_5989",0.56,"negative"
"Vescimonas_coprocola","PWY_6147",0.51,"negative"
"Vescimonas_coprocola","PWY_6282",0.54,"negative"
"Vescimonas_coprocola","PWY_6285",0.52,"negative"
"Vescimonas_coprocola","PWY_6519",0.55,"negative"
"Vescimonas_coprocola","PWY_6961",0.52,"negative"
"Vescimonas_coprocola","PWY_7663",0.56,"negative"
"Vescimonas_coprocola","PWY_7664",0.54,"negative"
"Vescimonas_coprocola","PWY0_1297",0.5,"negative"
"Vescimonas_coprocola","PWY0_1298",0.52,"negative"
"Vescimonas_coprocola","PWY0_1477",0.53,"negative"
"Vescimonas_coprocola","PWY0_301",0.51,"negative"
"Vescimonas_coprocola","PWY0_781",0.56,"negative"
"Vescimonas_coprocola","PWY0_845",0.54,"negative"
"Vescimonas_coprocola","PWY0_862",0.54,"negative"
"Vescimonas_coprocola","PWY4FS_7",0.54,"negative"
"Vescimonas_coprocola","PWY4FS_8",0.54,"negative"
"Vescimonas_coprocola","PWY66_409",0.51,"negative"
"Vescimonas_coprocola","PYRIDOXSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","ANAGLYCOLYSIS_PWY",0.54,"negative"
"Vescimonas_coprocola","ARGSYNBSUB_PWY",0.54,"negative"
"Vescimonas_coprocola","ARO_PWY",0.53,"negative"
"Vescimonas_coprocola","COA_PWY",0.52,"negative"
"Vescimonas_coprocola","COA_PWY_1",0.52,"negative"
"Vescimonas_coprocola","COMPLETE_ARO_PWY",0.53,"negative"
"Vescimonas_coprocola","DTDPRHAMSYN_PWY",0.51,"negative"
"Vescimonas_coprocola","GLYCOGENSYNTH_PWY",0.52,"negative"
"Vescimonas_coprocola","HISTSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","NONMEVIPP_PWY",0.53,"negative"
"Vescimonas_coprocola","PANTO_PWY",0.54,"negative"
"Vescimonas_coprocola","PANTOSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","PEPTIDOGLYCANSYN_PWY",0.53,"negative"
"Vescimonas_coprocola","PWY_3841",0.53,"negative"
"Vescimonas_coprocola","PWY_5097",0.53,"negative"
"Vescimonas_coprocola","PWY_5686",0.52,"negative"
"Vescimonas_coprocola","PWY_6151",0.52,"negative"
"Vescimonas_coprocola","PWY_6163",0.53,"negative"
"Vescimonas_coprocola","PWY_6385",0.53,"negative"
"Vescimonas_coprocola","PWY_6386",0.52,"negative"
"Vescimonas_coprocola","PWY_6387",0.53,"negative"
"Vescimonas_coprocola","PWY_6700",0.53,"negative"
"Vescimonas_coprocola","PWY_7238",0.53,"negative"
"Vescimonas_coprocola","PWY_7790",0.52,"negative"
"Vescimonas_coprocola","PWY_7791",0.52,"negative"
"Vescimonas_coprocola","PWY_7851",0.52,"negative"
"Firmicutes_bacterium_AF16_15","ASPASN_PWY",0.52,"negative"
"Firmicutes_bacterium_AF16_15","FASYN_ELONG_PWY",0.53,"negative"
"Firmicutes_bacterium_AF16_15","GLYCOLYSIS_E_D",0.53,"negative"
"Firmicutes_bacterium_AF16_15","HOMOSER_METSYN_PWY",0.58,"negative"
"Firmicutes_bacterium_AF16_15","MET_SAM_PWY",0.58,"negative"
"Firmicutes_bacterium_AF16_15","METSYN_PWY",0.58,"negative"
"Firmicutes_bacterium_AF16_15","P161_PWY",0.59,"negative"
"Firmicutes_bacterium_AF16_15","P4_PWY",0.57,"negative"
"Firmicutes_bacterium_AF16_15","P461_PWY",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PENTOSE_P_PWY",0.52,"negative"
"Firmicutes_bacterium_AF16_15","POLYISOPRENSYN_PWY",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5347",0.58,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5838",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5840",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5850",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5861",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5897",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5898",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5899",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5918",0.57,"negative"
"Firmicutes_bacterium_AF16_15","PWY_5989",0.54,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6282",0.53,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6285",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6519",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY_6961",0.59,"negative"
"Firmicutes_bacterium_AF16_15","PWY_7663",0.53,"negative"
"Firmicutes_bacterium_AF16_15","PWY_7664",0.53,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_1297",0.56,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_1298",0.57,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_1477",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_301",0.58,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_781",0.57,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_845",0.53,"negative"
"Firmicutes_bacterium_AF16_15","PWY0_862",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PWY4FS_7",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY4FS_8",0.55,"negative"
"Firmicutes_bacterium_AF16_15","PWY66_409",0.52,"negative"
"Firmicutes_bacterium_AF16_15","PYRIDNUCSAL_PWY",0.5,"negative"
"Firmicutes_bacterium_AF16_15","PYRIDOXSYN_PWY",0.53,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","ASPASN_PWY",0.54,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","FASYN_ELONG_PWY",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","GLYCOLYSIS_E_D",0.58,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","HOMOSER_METSYN_PWY",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","MET_SAM_PWY",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","METSYN_PWY",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","P161_PWY",0.55,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","P4_PWY",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","P461_PWY",0.55,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PENTOSE_P_PWY",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","POLYISOPRENSYN_PWY",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5347",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5838",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5840",0.55,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5850",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5861",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5897",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5898",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5899",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5918",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5989",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6282",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6285",0.58,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6519",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6961",0.55,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_7663",0.57,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_7664",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_1297",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_1298",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_1477",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_301",0.54,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_781",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_845",0.53,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY0_862",0.56,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY4FS_7",0.54,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY4FS_8",0.54,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY66_409",0.54,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PYRIDNUCSAL_PWY",0.55,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PYRIDOXSYN_PWY",0.52,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","ANAGLYCOLYSIS_PWY",0.51,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","ARGSYNBSUB_PWY",0.51,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","ARO_PWY",0.51,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","COMPLETE_ARO_PWY",0.51,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PANTO_PWY",0.5,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PEPTIDOGLYCANSYN_PWY",0.5,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_3841",0.5,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_5097",0.51,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6163",0.5,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6385",0.51,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6386",0.5,"negative"
"Lachnospiraceae_bacterium_Marseille_Q4251","PWY_6387",0.5,"negative"
"Faecalibacterium_SGB15346","ASPASN_PWY",0.57,"negative"
"Faecalibacterium_SGB15346","FASYN_ELONG_PWY",0.56,"negative"
"Faecalibacterium_SGB15346","GLYCOLYSIS_E_D",0.55,"negative"
"Faecalibacterium_SGB15346","HOMOSER_METSYN_PWY",0.61,"negative"
"Faecalibacterium_SGB15346","MET_SAM_PWY",0.61,"negative"
"Faecalibacterium_SGB15346","METSYN_PWY",0.61,"negative"
"Faecalibacterium_SGB15346","P161_PWY",0.62,"negative"
"Faecalibacterium_SGB15346","P4_PWY",0.57,"negative"
"Faecalibacterium_SGB15346","P461_PWY",0.61,"negative"
"Faecalibacterium_SGB15346","PENTOSE_P_PWY",0.52,"negative"
"Faecalibacterium_SGB15346","POLYISOPRENSYN_PWY",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5347",0.61,"negative"
"Faecalibacterium_SGB15346","PWY_5838",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5840",0.6,"negative"
"Faecalibacterium_SGB15346","PWY_5850",0.6,"negative"
"Faecalibacterium_SGB15346","PWY_5861",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5897",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5898",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5899",0.59,"negative"
"Faecalibacterium_SGB15346","PWY_5918",0.61,"negative"
"Faecalibacterium_SGB15346","PWY_5989",0.56,"negative"
"Faecalibacterium_SGB15346","PWY_6147",0.53,"negative"
"Faecalibacterium_SGB15346","PWY_6282",0.56,"negative"
"Faecalibacterium_SGB15346","PWY_6285",0.57,"negative"
"Faecalibacterium_SGB15346","PWY_6519",0.56,"negative"
"Faecalibacterium_SGB15346","PWY_6961",0.62,"negative"
"Faecalibacterium_SGB15346","PWY_7663",0.56,"negative"
"Faecalibacterium_SGB15346","PWY_7664",0.56,"negative"
"Faecalibacterium_SGB15346","PWY0_1297",0.59,"negative"
"Faecalibacterium_SGB15346","PWY0_1298",0.63,"negative"
"Faecalibacterium_SGB15346","PWY0_1477",0.6,"negative"
"Faecalibacterium_SGB15346","PWY0_301",0.62,"negative"
"Faecalibacterium_SGB15346","PWY0_781",0.57,"negative"
"Faecalibacterium_SGB15346","PWY0_845",0.58,"negative"
"Faecalibacterium_SGB15346","PWY0_862",0.56,"negative"
"Faecalibacterium_SGB15346","PWY4FS_7",0.59,"negative"
"Faecalibacterium_SGB15346","PWY4FS_8",0.59,"negative"
"Faecalibacterium_SGB15346","PWY66_409",0.54,"negative"
"Faecalibacterium_SGB15346","PYRIDNUCSAL_PWY",0.55,"negative"
"Faecalibacterium_SGB15346","PYRIDOXSYN_PWY",0.58,"negative"
"Faecalibacterium_SGB15346","ANAGLYCOLYSIS_PWY",0.53,"negative"
"Faecalibacterium_SGB15346","ARGSYNBSUB_PWY",0.51,"negative"
"Faecalibacterium_SGB15346","ARO_PWY",0.51,"negative"
"Faecalibacterium_SGB15346","COA_PWY",0.5,"negative"
"Faecalibacterium_SGB15346","COMPLETE_ARO_PWY",0.51,"negative"
"Faecalibacterium_SGB15346","GLYCOGENSYNTH_PWY",0.5,"negative"
"Faecalibacterium_SGB15346","PANTO_PWY",0.52,"negative"
"Faecalibacterium_SGB15346","PANTOSYN_PWY",0.51,"negative"
"Faecalibacterium_SGB15346","PEPTIDOGLYCANSYN_PWY",0.52,"negative"
"Faecalibacterium_SGB15346","PWY_3841",0.51,"negative"
"Faecalibacterium_SGB15346","PWY_5097",0.52,"negative"
"Faecalibacterium_SGB15346","PWY_6151",0.5,"negative"
"Faecalibacterium_SGB15346","PWY_6163",0.51,"negative"
"Faecalibacterium_SGB15346","PWY_6385",0.52,"negative"
"Faecalibacterium_SGB15346","PWY_6386",0.51,"negative"
"Faecalibacterium_SGB15346","PWY_6387",0.52,"negative"
"Faecalibacterium_SGB15346","PWY_6700",0.51,"negative"
"Roseburia_inulinivorans","FASYN_ELONG_PWY",0.51,"negative"
"Roseburia_inulinivorans","P4_PWY",0.51,"negative"
"Roseburia_inulinivorans","P461_PWY",0.51,"negative"
"Roseburia_inulinivorans","PENTOSE_P_PWY",0.51,"negative"
"Roseburia_inulinivorans","PWY_5838",0.51,"negative"
"Roseburia_inulinivorans","PWY_5840",0.51,"negative"
"Roseburia_inulinivorans","PWY_5850",0.5,"negative"
"Roseburia_inulinivorans","PWY_5861",0.51,"negative"
"Roseburia_inulinivorans","PWY_5897",0.51,"negative"
"Roseburia_inulinivorans","PWY_5898",0.51,"negative"
"Roseburia_inulinivorans","PWY_5899",0.51,"negative"
"Roseburia_inulinivorans","PWY_5989",0.5,"negative"
"Roseburia_inulinivorans","PWY_6282",0.51,"negative"
"Roseburia_inulinivorans","PWY_6285",0.51,"negative"
"Roseburia_inulinivorans","PWY_7663",0.51,"negative"
"Roseburia_inulinivorans","PWY_7664",0.51,"negative"
"Roseburia_inulinivorans","PWY0_301",0.51,"negative"
"Roseburia_inulinivorans","PWY0_781",0.5,"negative"
"Roseburia_inulinivorans","PWY0_862",0.51,"negative"
"Anaerobutyricum_hallii","PWY_5840",0.51,"negative"
"Anaerobutyricum_hallii","PWY_5850",0.51,"negative"
"Anaerobutyricum_hallii","PWY0_1477",0.51,"negative"
"Anaerobutyricum_hallii","PWY0_845",0.5,"negative"
"Anaerobutyricum_hallii","PYRIDOXSYN_PWY",0.51,"negative"
"Clostridiales_bacterium_KLE1615","ASPASN_PWY",0.51,"negative"
"Clostridiales_bacterium_KLE1615","FASYN_ELONG_PWY",0.53,"negative"
"Clostridiales_bacterium_KLE1615","GLYCOLYSIS_E_D",0.51,"negative"
"Clostridiales_bacterium_KLE1615","HOMOSER_METSYN_PWY",0.55,"negative"
"Clostridiales_bacterium_KLE1615","MET_SAM_PWY",0.55,"negative"
"Clostridiales_bacterium_KLE1615","METSYN_PWY",0.55,"negative"
"Clostridiales_bacterium_KLE1615","P161_PWY",0.56,"negative"
"Clostridiales_bacterium_KLE1615","P4_PWY",0.51,"negative"
"Clostridiales_bacterium_KLE1615","P461_PWY",0.54,"negative"
"Clostridiales_bacterium_KLE1615","POLYISOPRENSYN_PWY",0.52,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5347",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5838",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5840",0.56,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5850",0.56,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5861",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5897",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5898",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5899",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5918",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_5989",0.52,"negative"
"Clostridiales_bacterium_KLE1615","PWY_6282",0.53,"negative"
"Clostridiales_bacterium_KLE1615","PWY_6285",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_6519",0.51,"negative"
"Clostridiales_bacterium_KLE1615","PWY_6961",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY_7663",0.52,"negative"
"Clostridiales_bacterium_KLE1615","PWY_7664",0.53,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_1297",0.51,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_1298",0.57,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_1477",0.55,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_301",0.57,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_781",0.51,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_845",0.52,"negative"
"Clostridiales_bacterium_KLE1615","PWY0_862",0.53,"negative"
"Clostridiales_bacterium_KLE1615","PWY4FS_7",0.51,"negative"
"Clostridiales_bacterium_KLE1615","PWY4FS_8",0.51,"negative"
"Clostridiales_bacterium_KLE1615","PYRIDOXSYN_PWY",0.53,"negative"
"Dorea_formicigenerans","ASPASN_PWY",0.53,"negative"
"Dorea_formicigenerans","FASYN_ELONG_PWY",0.51,"negative"
"Dorea_formicigenerans","GLYCOLYSIS_E_D",0.54,"negative"
"Dorea_formicigenerans","HOMOSER_METSYN_PWY",0.59,"negative"
"Dorea_formicigenerans","MET_SAM_PWY",0.59,"negative"
"Dorea_formicigenerans","METSYN_PWY",0.59,"negative"
"Dorea_formicigenerans","P161_PWY",0.55,"negative"
"Dorea_formicigenerans","P4_PWY",0.57,"negative"
"Dorea_formicigenerans","P461_PWY",0.56,"negative"
"Dorea_formicigenerans","POLYISOPRENSYN_PWY",0.52,"negative"
"Dorea_formicigenerans","PWY_5347",0.59,"negative"
"Dorea_formicigenerans","PWY_5838",0.55,"negative"
"Dorea_formicigenerans","PWY_5840",0.56,"negative"
"Dorea_formicigenerans","PWY_5850",0.57,"negative"
"Dorea_formicigenerans","PWY_5861",0.55,"negative"
"Dorea_formicigenerans","PWY_5897",0.55,"negative"
"Dorea_formicigenerans","PWY_5898",0.55,"negative"
"Dorea_formicigenerans","PWY_5899",0.55,"negative"
"Dorea_formicigenerans","PWY_5918",0.59,"negative"
"Dorea_formicigenerans","PWY_5989",0.52,"negative"
"Dorea_formicigenerans","PWY_6282",0.51,"negative"
"Dorea_formicigenerans","PWY_6285",0.53,"negative"
"Dorea_formicigenerans","PWY_6519",0.52,"negative"
"Dorea_formicigenerans","PWY_6961",0.6,"negative"
"Dorea_formicigenerans","PWY_7663",0.51,"negative"
"Dorea_formicigenerans","PWY_7664",0.51,"negative"
"Dorea_formicigenerans","PWY0_1297",0.53,"negative"
"Dorea_formicigenerans","PWY0_1298",0.56,"negative"
"Dorea_formicigenerans","PWY0_1477",0.56,"negative"
"Dorea_formicigenerans","PWY0_301",0.58,"negative"
"Dorea_formicigenerans","PWY0_781",0.57,"negative"
"Dorea_formicigenerans","PWY0_845",0.54,"negative"
"Dorea_formicigenerans","PWY0_862",0.51,"negative"
"Dorea_formicigenerans","PWY4FS_7",0.58,"negative"
"Dorea_formicigenerans","PWY4FS_8",0.58,"negative"
"Dorea_formicigenerans","PYRIDNUCSAL_PWY",0.52,"negative"
"Dorea_formicigenerans","PYRIDOXSYN_PWY",0.53,"negative"
"Dorea_sp_AF36_15AT","GLYCOLYSIS_E_D",0.51,"negative"
"Dorea_sp_AF36_15AT","HOMOSER_METSYN_PWY",0.54,"negative"
"Dorea_sp_AF36_15AT","MET_SAM_PWY",0.53,"negative"
"Dorea_sp_AF36_15AT","METSYN_PWY",0.53,"negative"
"Dorea_sp_AF36_15AT","P161_PWY",0.54,"negative"
"Dorea_sp_AF36_15AT","P4_PWY",0.53,"negative"
"Dorea_sp_AF36_15AT","P461_PWY",0.55,"negative"
"Dorea_sp_AF36_15AT","POLYISOPRENSYN_PWY",0.53,"negative"
"Dorea_sp_AF36_15AT","PWY_5347",0.53,"negative"
"Dorea_sp_AF36_15AT","PWY_5838",0.5,"negative"
"Dorea_sp_AF36_15AT","PWY_5840",0.51,"negative"
"Dorea_sp_AF36_15AT","PWY_5850",0.51,"negative"
"Dorea_sp_AF36_15AT","PWY_5861",0.51,"negative"
"Dorea_sp_AF36_15AT","PWY_5897",0.5,"negative"
"Dorea_sp_AF36_15AT","PWY_5898",0.5,"negative"
"Dorea_sp_AF36_15AT","PWY_5899",0.5,"negative"
"Dorea_sp_AF36_15AT","PWY_5918",0.52,"negative"
"Dorea_sp_AF36_15AT","PWY_6285",0.5,"negative"
"Dorea_sp_AF36_15AT","PWY_6961",0.53,"negative"
"Dorea_sp_AF36_15AT","PWY0_1298",0.54,"negative"
"Dorea_sp_AF36_15AT","PWY0_1477",0.55,"negative"
"Dorea_sp_AF36_15AT","PWY0_301",0.53,"negative"
"Dorea_sp_AF36_15AT","PWY0_781",0.52,"negative"
"Dorea_sp_AF36_15AT","PWY4FS_7",0.5,"negative"
"Dorea_sp_AF36_15AT","PWY4FS_8",0.5,"negative"
"Clostridium_leptum","HOMOSER_METSYN_PWY",0.52,"negative"
"Clostridium_leptum","MET_SAM_PWY",0.51,"negative"
"Clostridium_leptum","METSYN_PWY",0.51,"negative"
"Clostridium_leptum","POLYISOPRENSYN_PWY",0.51,"negative"
"Clostridium_leptum","PWY_5347",0.51,"negative"
"Clostridium_leptum","PWY_5918",0.51,"negative"
"Clostridiaceae_bacterium","FASYN_ELONG_PWY",0.54,"negative"
"Clostridiaceae_bacterium","GLYCOLYSIS_E_D",0.5,"negative"
"Clostridiaceae_bacterium","HOMOSER_METSYN_PWY",0.55,"negative"
"Clostridiaceae_bacterium","MET_SAM_PWY",0.53,"negative"
"Clostridiaceae_bacterium","METSYN_PWY",0.54,"negative"
"Clostridiaceae_bacterium","P161_PWY",0.54,"negative"
"Clostridiaceae_bacterium","P4_PWY",0.5,"negative"
"Clostridiaceae_bacterium","POLYISOPRENSYN_PWY",0.52,"negative"
"Clostridiaceae_bacterium","PWY_5347",0.53,"negative"
"Clostridiaceae_bacterium","PWY_5838",0.56,"negative"
"Clostridiaceae_bacterium","PWY_5840",0.57,"negative"
"Clostridiaceae_bacterium","PWY_5850",0.56,"negative"
"Clostridiaceae_bacterium","PWY_5861",0.56,"negative"
